id,user_id,metric_date,login_count,feature_usage,features_used_count,support_tickets_opened,support_tickets_resolved,session_duration_minutes
1825,495,2025-11-10,1,"reports,api,integrations,automation",4,4,4,26.0
1826,496,2025-02-08,22,"dashboard,automation,dashboard,api,api",5,1,1,67.0
1827,496,2025-06-08,17,"reports,automation,dashboard,dashboard,api,reports",6,5,5,44.0
1828,496,2025-01-19,8,"export,integrations,collaboration,analytics",4,1,1,38.0
1829,496,2025-11-01,37,"dashboard,notifications,search,reports,reports",5,5,0,10.0
1830,497,2024-05-22,1,"analytics",1,2,2,15.0
1831,497,2023-07-11,1,"notifications,automation",2,0,0,10.0
1832,498,2023-04-28,1,"export,api,api,search,collaboration,search",6,1,0,76.0
1833,498,2024-11-11,10,"search,export",2,1,0,69.0
1834,498,2025-09-27,19,"integrations,export,notifications,automation",4,3,0,17.0
1835,498,2023-10-21,43,"api,search,automation,reports",4,0,0,51.0
1836,498,2025-06-15,24,"api,api,automation,reports,collaboration,analytics",6,3,2,9.0
1837,499,2023-09-22,35,"automation,automation,api,api,automation,automation",6,1,1,84.0
1838,499,2025-10-25,46,"export,integrations,dashboard,export",4,5,5,80.0
1839,499,2025-03-24,34,"api,notifications,integrations,integrations,collaboration",5,0,0,84.0
1840,499,2023-10-31,45,"export,reports,integrations",3,1,0,23.0
1841,499,2024-08-28,13,"automation,search,integrations,notifications,analytics,export,collaboration",7,2,2,114.0
1842,499,2024-03-02,33,"dashboard,export",2,4,1,31.0
1843,500,2025-02-24,24,"reports,api,export,analytics,export",5,5,3,107.0
1844,500,2024-04-19,31,"automation,notifications,search,analytics,dashboard,automation",6,4,0,46.0
1845,500,2025-06-11,21,"dashboard,export,dashboard,collaboration",4,5,1,121.0
1846,500,2023-10-30,30,"search,collaboration,api,analytics",4,4,1,6.0
1847,501,2024-11-29,46,"dashboard,integrations,export,analytics",4,1,0,145.0
1848,501,2024-08-03,42,"automation",1,3,2,159.0
1849,501,2025-07-14,29,"api",1,0,0,26.0
1850,502,2025-08-27,46,"dashboard,export",2,3,1,28.0
1851,502,2025-08-18,27,"export,integrations",2,0,0,168.0
1852,502,2025-04-12,6,"api,collaboration",2,3,3,39.0
1853,502,2025-11-20,38,"collaboration,automation,reports,collaboration,integrations,api,search",7,0,0,145.0
1854,502,2025-05-05,5,"reports,collaboration,reports,automation,api,collaboration",6,4,3,74.0
1855,503,2025-11-22,39,"dashboard",1,4,2,20.0
1856,503,2023-09-06,35,"api,analytics",2,1,0,48.0
1857,503,2023-01-31,23,"collaboration",1,0,0,178.0
1858,503,2024-11-05,49,"automation,analytics,dashboard",3,2,2,114.0
1859,504,2025-08-30,30,"api,search",2,2,2,38.0
1860,504,2025-11-13,26,"reports,integrations",2,3,2,72.0
1861,504,2025-03-26,39,"notifications,reports,export",3,1,1,60.0
1862,504,2025-06-18,32,"reports,notifications,export,api,notifications,integrations,integrations",7,2,2,83.0
1863,504,2025-06-30,41,"export,dashboard,analytics,automation,api,dashboard,search",7,2,0,96.0
1864,505,2023-09-22,26,"reports,analytics",2,3,2,162.0
1865,505,2024-03-19,1,"notifications,notifications,export",3,2,2,174.0
1866,505,2023-07-03,36,"integrations,dashboard,export",3,4,2,35.0
1867,506,2024-11-10,4,"analytics,notifications,api,notifications,notifications",5,2,0,165.0
1868,506,2024-11-21,7,"dashboard",1,1,0,44.0
1869,506,2025-06-18,35,"reports,automation,notifications,collaboration,export,reports",6,5,3,5.0
1870,506,2025-09-01,46,"analytics,api,search",3,2,1,101.0
1871,506,2025-02-23,38,"search,collaboration,notifications,search",4,1,0,175.0
1872,507,2024-09-01,1,"notifications,analytics,automation,notifications,reports,api",6,3,0,15.0
1873,508,2024-05-20,5,"collaboration,api,automation,automation",4,3,1,11.0
1874,508,2024-01-09,2,"api,reports,api,search",4,1,1,17.0
1875,509,2025-06-08,1,"notifications,api,notifications",3,5,4,21.0
1876,509,2024-05-26,1,"search,dashboard,integrations,search,automation",5,1,1,16.0
1877,510,2025-07-02,4,"reports,notifications,collaboration",3,5,4,26.0
1878,510,2025-05-30,2,"search,analytics",2,0,0,6.0
1879,510,2025-02-06,4,"automation,notifications,search,api,analytics",5,5,3,22.0
1880,510,2025-05-20,2,"automation,automation,export,integrations",4,2,1,1.0
1881,510,2025-03-03,1,"analytics,api,analytics",3,1,1,5.0
1882,511,2025-06-11,17,"analytics",1,3,1,16.0
1883,511,2025-01-17,2,"dashboard,reports,reports,collaboration",4,4,2,169.0
1884,511,2025-05-27,10,"dashboard,integrations,integrations,dashboard",4,1,0,132.0
1885,511,2025-07-04,32,"notifications,export,collaboration,analytics,notifications,collaboration",6,2,0,23.0
1886,511,2025-08-09,37,"analytics",1,2,2,42.0
1887,511,2025-08-24,36,"api,api,analytics,search,export,search,automation",7,1,1,176.0
1888,512,2025-10-09,3,"search,notifications,collaboration",3,2,0,13.0
1889,512,2025-02-27,4,"automation,integrations,dashboard,automation,reports,export",6,0,0,8.0
1890,512,2025-03-31,1,"search,collaboration,search,analytics,dashboard,collaboration,notifications",7,1,1,11.0
1891,512,2024-11-13,1,"search,reports",2,4,4,10.0
1892,512,2025-04-22,5,"api,notifications,search,export,analytics,export",6,5,0,12.0
1893,512,2024-07-13,2,"dashboard,dashboard,analytics,dashboard,collaboration,collaboration",6,4,0,8.0
1894,513,2023-09-20,0,"api,collaboration,automation,collaboration,integrations",5,1,0,28.0
1895,513,2023-12-04,0,"api",1,2,1,10.0
1896,513,2023-11-17,1,"export,dashboard,dashboard,api,analytics,search",6,5,4,19.0
1897,514,2025-08-08,49,"notifications",1,1,1,118.0
1898,514,2025-06-05,11,"export,integrations,export,reports,automation,automation,automation",7,0,0,56.0
1899,514,2025-06-06,48,"search,api,automation,search,reports,integrations,analytics",7,0,0,68.0
1900,514,2025-05-14,5,"collaboration,search",2,4,4,128.0
1901,514,2025-09-25,12,"api,search",2,2,0,18.0
1902,514,2025-06-12,11,"api,collaboration",2,4,4,85.0
1903,515,2025-01-28,33,"api,analytics,integrations,reports,analytics,automation",6,4,2,63.0
1904,515,2025-11-26,40,"api,dashboard",2,5,1,57.0
1905,515,2024-11-15,32,"export,export,export",3,5,0,53.0
1906,515,2025-01-23,5,"export,automation,export,search,automation",5,3,0,37.0
1907,515,2025-03-29,10,"reports,collaboration,reports,export,export",5,5,1,55.0
1908,515,2025-01-11,1,"notifications",1,3,2,88.0
1909,516,2024-07-10,17,"automation",1,5,5,176.0
1910,516,2024-07-31,40,"collaboration,analytics,export,collaboration,search,analytics,analytics",7,4,4,129.0
1911,516,2023-06-15,7,"automation",1,1,1,163.0
1912,516,2025-05-27,47,"api,reports,collaboration,analytics,export",5,3,1,117.0
1913,517,2025-04-09,4,"reports,automation,reports",3,0,0,14.0
1914,517,2025-04-04,39,"analytics,api",2,3,3,144.0
1915,517,2025-10-28,38,"search,api",2,1,0,96.0
1916,517,2025-10-19,19,"search,export,collaboration,api,integrations,export",6,2,2,155.0
1917,517,2025-03-27,10,"integrations,reports,export,api",4,4,3,106.0
1918,517,2025-10-29,45,"export,analytics,export,search,notifications",5,0,0,137.0
1919,518,2025-10-23,0,"collaboration",1,5,2,10.0
1920,518,2025-10-31,5,"reports,search,collaboration",3,2,0,20.0
1921,518,2025-11-27,0,"analytics",1,0,0,4.0
1922,518,2025-10-19,2,"integrations,collaboration,search,search,search,export,integrations",7,4,1,19.0
1923,518,2025-11-10,2,"api,search,reports,search",4,1,1,19.0
1924,518,2025-11-03,3,"dashboard,collaboration,analytics",3,5,3,26.0
1925,519,2025-10-03,0,"collaboration,automation,analytics,api,integrations,collaboration,collaboration",7,5,1,18.0
1926,519,2025-08-30,3,"integrations,reports,search,reports",4,3,0,24.0
1927,519,2025-09-18,5,"notifications",1,3,3,6.0
1928,520,2025-11-20,38,"notifications,automation,notifications,collaboration,automation",5,5,0,85.0
1929,520,2024-07-15,37,"automation,automation,reports,automation,dashboard,notifications,search",7,2,1,54.0
1930,520,2024-11-30,1,"integrations",1,4,1,83.0
1931,520,2024-10-02,10,"dashboard,export,api,dashboard,analytics",5,0,0,81.0
1932,521,2025-08-20,45,"notifications,reports",2,2,0,13.0
1933,521,2025-04-05,39,"export,analytics,analytics,integrations,dashboard,reports,automation",7,4,3,146.0
1934,521,2025-07-07,9,"analytics,integrations,export,reports,notifications,api",6,2,2,82.0
1935,521,2025-03-30,1,"reports,reports,integrations,export,integrations,integrations",6,2,2,155.0
1936,522,2025-06-06,34,"dashboard,dashboard,api",3,2,1,63.0
1937,522,2025-05-05,14,"dashboard,automation,api,dashboard,analytics,search",6,2,1,48.0
1938,522,2023-12-02,3,"api",1,5,1,167.0
1939,522,2023-09-28,11,"automation,analytics",2,5,5,42.0
1940,522,2024-06-24,4,"dashboard,search,analytics,automation",4,1,1,77.0
1941,522,2024-06-15,10,"search,notifications,search",3,4,4,174.0
1942,523,2024-06-12,20,"integrations,reports,export,collaboration,export,reports,api",7,1,0,22.0
1943,523,2025-06-24,17,"analytics,notifications,reports",3,2,0,146.0
1944,523,2025-04-06,49,"integrations,collaboration,integrations,analytics,export,reports,reports",7,2,0,154.0
1945,523,2023-06-29,4,"reports",1,0,0,36.0
1946,523,2025-09-02,27,"analytics,notifications,dashboard,analytics,notifications,notifications",6,3,0,82.0
1947,523,2024-09-28,6,"analytics,analytics,reports,export",4,2,1,87.0
1948,524,2024-10-23,6,"analytics,analytics,analytics,integrations,api,search,search",7,5,5,94.0
1949,524,2024-07-25,24,"reports,collaboration,integrations,search,reports,search,dashboard",7,0,0,65.0
1950,524,2025-04-18,31,"search,analytics",2,3,0,55.0
1951,524,2025-07-06,2,"collaboration",1,3,0,23.0
1952,524,2024-03-10,22,"reports,integrations,api,notifications,api,search,search",7,5,4,47.0
1953,525,2025-08-27,49,"reports,export,collaboration,api,export",5,0,0,165.0
1954,525,2025-09-09,5,"search,collaboration",2,2,1,21.0
1955,525,2025-09-25,4,"reports,collaboration",2,0,0,167.0
1956,526,2023-09-09,29,"api,api",2,4,4,91.0
1957,526,2023-12-08,12,"analytics,dashboard",2,4,0,69.0
1958,526,2024-10-11,7,"search",1,1,1,42.0
1959,526,2023-12-21,5,"api,api",2,0,0,131.0
1960,526,2025-01-07,28,"integrations,automation",2,3,3,99.0
1961,526,2023-10-23,39,"collaboration,integrations",2,4,3,40.0
1962,527,2025-11-06,4,"dashboard,reports,notifications,reports,api,search,search",7,2,1,19.0
1963,527,2025-11-29,4,"search,notifications,dashboard",3,5,2,27.0
1964,527,2025-11-08,4,"analytics,integrations,export,api,search",5,2,2,27.0
1965,527,2025-11-16,3,"analytics,collaboration,collaboration",3,3,3,16.0
1966,528,2025-11-23,23,"automation,dashboard,collaboration,dashboard",4,2,2,96.0
1967,528,2025-11-13,21,"collaboration,automation,search,analytics,dashboard,analytics,search",7,3,2,63.0
1968,528,2025-11-27,1,"automation,analytics,search,dashboard,automation,analytics,collaboration",7,1,0,16.0
1969,528,2025-11-17,15,"collaboration,api,automation",3,4,3,35.0
1970,528,2025-10-16,4,"search,automation,export",3,3,0,124.0
1971,528,2025-11-06,9,"export,reports,notifications,integrations,dashboard,integrations,notifications",7,2,1,25.0
1972,529,2024-07-08,5,"automation,analytics,integrations,export",4,5,3,128.0
1973,529,2025-10-12,38,"dashboard,automation,reports,analytics,analytics",5,5,1,69.0
1974,529,2023-12-14,48,"integrations,reports",2,1,1,174.0
1975,530,2025-01-02,5,"export,dashboard,export,reports,dashboard,api",6,0,0,5.0
1976,530,2024-08-03,0,"automation,api,integrations,export,search,dashboard,collaboration",7,3,3,29.0
1977,530,2024-07-31,4,"export,search,reports,search,collaboration",5,5,1,1.0
1978,530,2024-06-30,5,"collaboration,automation,analytics,api",4,5,0,15.0
1979,531,2025-08-11,4,"dashboard,api,analytics,automation,integrations",5,4,4,21.0
1980,531,2025-06-26,4,"search,analytics,automation,collaboration",4,2,0,3.0
1981,531,2025-10-01,2,"notifications,export,analytics,dashboard,api",5,3,3,6.0
1982,532,2024-01-20,4,"integrations,export,integrations,reports,dashboard,collaboration,reports",7,0,0,7.0
1983,532,2024-06-09,5,"dashboard,dashboard",2,2,2,2.0
1984,533,2025-01-09,45,"reports,search,reports,search,notifications,collaboration",6,4,4,38.0
1985,533,2024-04-10,39,"dashboard,analytics,reports,automation,dashboard",5,4,2,174.0
1986,533,2023-11-08,36,"automation,automation,notifications,search",4,2,2,157.0
1987,533,2025-06-05,16,"notifications,export,analytics,search,integrations",5,2,1,126.0
1988,533,2024-07-02,32,"notifications,search,dashboard,dashboard,notifications,analytics,notifications",7,5,3,158.0
1989,534,2025-09-19,8,"dashboard,reports,api,automation,export",5,5,4,44.0
1990,534,2025-11-11,24,"export",1,1,0,110.0
1991,535,2025-07-12,5,"search,notifications",2,1,1,14.0
1992,535,2024-04-21,3,"analytics,notifications,automation,reports,notifications,notifications,integrations",7,3,3,21.0
1993,536,2025-10-07,36,"collaboration,collaboration,analytics,automation,api",5,0,0,31.0
1994,536,2025-06-11,16,"reports,dashboard,analytics,automation",4,2,0,66.0
1995,537,2025-01-11,3,"automation,collaboration",2,4,3,12.0
1996,537,2025-11-18,5,"search,reports,search,integrations,export,integrations",6,3,1,28.0
1997,537,2025-01-12,3,"api,integrations,search,dashboard",4,3,3,28.0
1998,537,2025-11-22,3,"notifications,collaboration,export",3,0,0,14.0
1999,537,2025-10-12,3,"dashboard",1,5,2,12.0
2000,538,2025-01-26,5,"analytics,integrations,notifications,notifications,analytics,export,integrations",7,0,0,5.0
2001,538,2025-01-17,1,"analytics,integrations",2,0,0,21.0
2002,539,2025-11-14,31,"reports",1,1,1,119.0
2003,539,2025-09-15,31,"integrations,reports,integrations,reports,reports,export",6,4,2,137.0
2004,539,2025-06-06,45,"dashboard,analytics,automation,dashboard,automation",5,3,3,75.0
2005,539,2023-10-31,45,"api,integrations,notifications,dashboard,notifications",5,3,1,96.0
2006,539,2023-10-04,24,"api",1,1,0,137.0
2007,539,2024-12-19,28,"search,collaboration,export,api",4,5,2,66.0
2008,540,2025-07-10,25,"reports,export,api,analytics,search,export,integrations",7,4,1,29.0
2009,540,2023-11-08,50,"notifications,export,integrations,api,automation",5,3,1,35.0
2010,541,2025-09-17,38,"automation",1,4,2,78.0
2011,541,2025-06-02,38,"dashboard,integrations,search,dashboard,export",5,5,2,61.0
2012,541,2025-03-03,47,"search",1,2,2,95.0
2013,541,2025-10-10,9,"automation,dashboard,automation,analytics,notifications,notifications",6,5,5,165.0
2014,541,2025-02-18,11,"automation,automation,dashboard,automation",4,0,0,145.0
2015,541,2025-03-11,10,"automation,automation,export",3,3,2,84.0
2016,542,2025-01-06,3,"dashboard,reports,integrations,analytics,integrations,export,collaboration",7,5,2,2.0
2017,542,2025-11-12,1,"reports,integrations,automation",3,4,3,19.0
2018,543,2025-06-14,49,"automation,search,reports,analytics,export,notifications",6,0,0,67.0
2019,543,2023-11-21,6,"search,export,search,export,analytics,notifications",6,1,0,49.0
2020,544,2025-10-09,31,"dashboard,notifications,export,api,search,integrations",6,1,0,72.0
2021,544,2025-05-26,37,"api,automation",2,0,0,24.0
2022,544,2025-10-11,37,"notifications,collaboration,notifications,integrations",4,2,1,118.0
2023,544,2025-10-12,46,"api,automation,dashboard,search,search,notifications,analytics",7,3,0,142.0
2024,544,2025-09-30,50,"analytics",1,2,0,33.0
2025,544,2025-08-14,17,"automation,api,export,collaboration,collaboration,integrations",6,5,0,134.0
2026,545,2025-08-27,32,"automation,dashboard,dashboard",3,4,3,170.0
2027,545,2025-04-16,8,"notifications,export,reports,analytics,export",5,1,0,60.0
2028,545,2025-04-19,26,"api,automation,notifications,dashboard,analytics,api",6,5,2,68.0
2029,545,2025-03-28,33,"reports,integrations,export,notifications,api",5,3,1,8.0
2030,545,2025-10-30,35,"automation,export,reports,integrations,search",5,5,0,13.0
2031,545,2025-06-06,47,"reports,search",2,0,0,39.0
2032,546,2023-12-28,41,"notifications,automation,reports,collaboration,analytics,analytics,analytics",7,0,0,120.0
2033,546,2025-03-24,25,"collaboration,analytics,notifications,api,dashboard,reports,integrations",7,4,2,82.0
2034,546,2024-01-11,8,"api,dashboard,reports,integrations,integrations,notifications",6,3,1,121.0
2035,546,2025-09-13,21,"reports",1,4,4,29.0
2036,547,2025-05-17,32,"api,search,dashboard,api,search",5,0,0,147.0
2037,547,2024-12-22,21,"analytics,collaboration,collaboration",3,4,0,18.0
2038,547,2025-02-15,25,"notifications,notifications,api",3,2,0,30.0
2039,547,2025-02-10,14,"integrations,export,reports,automation,analytics",5,3,2,109.0
2040,547,2024-11-16,4,"dashboard,export,dashboard,collaboration,collaboration,notifications",6,1,0,114.0
2041,547,2025-08-19,48,"reports,export,api,export,collaboration,integrations",6,5,2,171.0
2042,548,2025-11-05,3,"integrations,reports",2,3,0,12.0
2043,548,2025-10-10,4,"analytics,api,integrations,search,export",5,0,0,14.0
2044,549,2025-07-30,36,"collaboration,analytics,automation",3,3,0,26.0
2045,549,2025-06-16,42,"collaboration,collaboration,automation",3,5,4,71.0
2046,549,2025-05-29,21,"notifications,collaboration,integrations,export",4,4,2,36.0
2047,549,2025-11-07,22,"automation,collaboration,notifications",3,2,1,159.0
2048,549,2025-06-30,21,"export,analytics,automation,export",4,5,5,122.0
2049,550,2023-11-21,50,"reports,notifications,integrations,collaboration,automation,collaboration",6,5,2,177.0
2050,550,2024-02-02,13,"analytics,search,integrations",3,5,3,169.0
2051,551,2025-08-27,3,"search",1,1,1,2.0
2052,551,2025-05-02,3,"search,integrations,reports,analytics",4,5,1,18.0
2053,551,2025-07-29,2,"dashboard,search,dashboard",3,0,0,10.0
2054,552,2025-08-07,29,"dashboard,automation",2,1,1,15.0
2055,552,2025-11-29,5,"reports,search,notifications,automation,api",5,2,1,88.0
2056,552,2025-07-31,7,"collaboration,integrations,api",3,1,0,12.0
2057,552,2025-11-30,34,"notifications,collaboration,integrations,reports,search",5,1,0,45.0
2058,552,2025-11-18,6,"search,notifications,export,integrations,reports,notifications",6,0,0,107.0
2059,553,2024-12-01,25,"search,notifications,analytics,automation",4,3,1,168.0
2060,553,2024-10-27,46,"analytics,reports,api",3,5,1,25.0
2061,553,2024-07-21,11,"export,search,search,collaboration,integrations",5,0,0,89.0
2062,553,2023-08-22,10,"analytics,notifications,api,collaboration,collaboration",5,5,1,118.0
2063,554,2025-11-13,3,"search,reports,integrations,dashboard,dashboard,api",6,1,0,16.0
2064,554,2024-06-16,1,"export,search,automation,collaboration,dashboard,collaboration",6,4,3,8.0
2065,554,2024-12-18,1,"analytics,analytics,reports,api",4,5,1,29.0
2066,554,2025-02-18,5,"dashboard",1,0,0,24.0
2067,554,2024-10-04,4,"notifications,collaboration",2,3,0,13.0
2068,554,2025-02-08,2,"reports,automation,search,integrations,search,notifications,integrations",7,4,3,5.0
2069,555,2025-09-08,2,"api,reports,automation,export,api,integrations",6,4,3,24.0
2070,556,2024-10-25,0,"collaboration,reports",2,0,0,13.0
2071,556,2024-08-09,1,"api,automation,analytics",3,4,1,13.0
2072,556,2025-05-14,2,"search,api,analytics,dashboard,integrations,reports,automation",7,2,0,15.0
2073,557,2025-01-11,1,"collaboration,analytics,integrations,export,notifications",5,1,1,27.0
2074,558,2024-06-27,36,"analytics",1,4,0,156.0
2075,558,2023-06-10,25,"notifications,dashboard,integrations,api,dashboard,api",6,1,1,136.0
2076,558,2025-11-05,20,"reports,api,integrations,collaboration",4,1,1,33.0
2077,559,2025-10-13,10,"search,notifications,search,analytics",4,4,3,139.0
2078,559,2024-08-17,11,"automation,automation,integrations",3,3,1,176.0
2079,559,2025-01-30,18,"automation,collaboration,reports,notifications,automation",5,5,5,18.0
2080,559,2025-06-28,8,"collaboration,dashboard,export,analytics,collaboration,export,reports",7,1,0,118.0
2081,559,2024-05-16,36,"automation,integrations,search,integrations,search,reports",6,2,1,112.0
2082,559,2025-07-14,12,"api,automation,integrations,integrations,collaboration,reports",6,0,0,73.0
2083,560,2025-10-22,11,"export,automation,notifications",3,2,2,6.0
2084,560,2025-08-01,47,"reports,export,integrations,collaboration",4,4,2,23.0
2085,560,2025-11-09,30,"notifications,notifications,notifications,notifications,collaboration,search",6,5,2,57.0
2086,560,2025-11-20,9,"dashboard,automation,integrations,automation,integrations,search",6,0,0,100.0
2087,561,2023-06-16,4,"reports,analytics",2,4,2,6.0
2088,561,2025-06-30,2,"integrations,analytics,analytics,api,search,export,search",7,1,1,20.0
2089,561,2025-08-09,4,"api,notifications,collaboration,integrations,reports,analytics",6,5,5,16.0
2090,561,2023-10-07,0,"collaboration,automation,collaboration",3,4,2,30.0
2091,562,2025-06-19,14,"export,search,reports,dashboard",4,2,1,168.0
2092,562,2024-08-11,47,"dashboard,notifications,integrations,analytics",4,1,1,115.0
2093,563,2024-01-27,21,"api,export,notifications,analytics,dashboard,export",6,5,3,22.0
2094,563,2023-07-07,14,"export",1,1,1,169.0
2095,563,2025-10-14,35,"reports,automation,reports,export",4,2,2,105.0
2096,563,2023-09-15,40,"export,reports,automation,search,notifications,search,analytics",7,1,0,26.0
2097,563,2025-11-06,5,"export,collaboration,analytics,collaboration,automation,reports",6,2,2,85.0
2098,563,2023-12-18,4,"automation,dashboard,dashboard,notifications,reports,export",6,2,1,103.0
2099,564,2025-10-31,2,"integrations,collaboration",2,4,0,19.0
2100,564,2025-04-07,5,"api,reports,api",3,1,1,15.0
2101,564,2025-02-15,5,"export,export,dashboard,integrations,api",5,0,0,1.0
2102,565,2025-08-11,1,"collaboration,dashboard",2,5,2,1.0
2103,565,2025-01-08,0,"integrations,collaboration",2,0,0,28.0
2104,566,2023-08-13,30,"export,search,search,api,api,reports",6,3,1,9.0
2105,566,2024-03-23,24,"automation,automation",2,0,0,121.0
2106,566,2023-10-31,42,"api,collaboration,dashboard,dashboard,export",5,4,3,168.0
2107,566,2023-07-07,10,"automation,search,integrations,dashboard,collaboration,api,export",7,3,2,169.0
2108,567,2025-07-27,1,"export,dashboard",2,5,5,3.0
2109,567,2025-11-26,3,"automation,reports,api,search,integrations",5,3,0,11.0
2110,568,2024-04-02,47,"integrations,integrations,reports",3,3,2,162.0
2111,568,2025-08-06,30,"search,export,api,dashboard,collaboration",5,2,0,165.0
2112,568,2024-10-14,45,"integrations,reports,api",3,4,3,83.0
2113,569,2024-11-12,38,"collaboration,dashboard,notifications,search,automation,integrations,search",7,0,0,126.0
2114,569,2024-11-15,34,"analytics",1,3,0,129.0
2115,569,2025-11-24,9,"export,api",2,1,1,149.0
2116,569,2025-07-25,12,"integrations,notifications,dashboard,automation,reports,notifications,export",7,4,1,111.0
2117,569,2025-11-22,27,"collaboration,reports",2,4,2,109.0
2118,570,2025-01-26,3,"collaboration,collaboration,automation,reports",4,3,1,12.0
2119,570,2025-11-08,3,"export,integrations",2,2,2,7.0
2120,571,2025-05-28,44,"automation,integrations,search,integrations,notifications,analytics,analytics",7,4,1,101.0
2121,571,2025-03-01,12,"notifications,notifications,notifications,integrations",4,0,0,30.0
2122,571,2025-09-01,12,"notifications,export,search,notifications,reports,integrations",6,1,0,13.0
2123,572,2025-01-31,2,"search,collaboration,export,automation",4,3,2,23.0
2124,573,2025-07-15,31,"integrations,export,automation,analytics",4,0,0,135.0
2125,573,2025-11-26,8,"search,export,api,automation,search",5,2,2,142.0
2126,573,2025-04-12,26,"dashboard,reports,integrations,automation,dashboard,collaboration,analytics",7,0,0,26.0
2127,573,2024-11-30,45,"dashboard,search,reports,collaboration,analytics,integrations",6,5,0,156.0
2128,573,2024-11-30,11,"api,notifications,search,dashboard,integrations,integrations,integrations",7,4,2,116.0
2129,574,2023-09-29,3,"reports,integrations,notifications,reports",4,4,1,4.0
2130,575,2024-08-24,3,"export,reports,dashboard,export",4,3,3,7.0
2131,576,2023-10-15,2,"collaboration,collaboration,export",3,4,2,30.0
2132,576,2024-03-05,3,"notifications,analytics,analytics",3,2,1,1.0
2133,576,2023-12-30,5,"api,integrations,export,notifications,export",5,3,3,26.0
2134,576,2024-07-26,3,"automation,automation,analytics,search,reports",5,5,3,3.0
2135,577,2025-02-12,2,"collaboration,collaboration,collaboration,automation,automation",5,5,1,16.0
2136,577,2025-05-14,5,"export,notifications,automation",3,2,0,7.0
2137,578,2025-07-26,14,"automation",1,4,2,130.0
2138,578,2025-03-04,23,"integrations,analytics,analytics,notifications,dashboard,integrations",6,0,0,149.0
2139,579,2024-10-31,1,"collaboration",1,3,0,19.0
2140,580,2024-05-14,36,"automation,automation,export,notifications,search,dashboard",6,1,0,24.0
2141,580,2024-11-07,19,"notifications",1,0,0,46.0
2142,580,2025-03-20,33,"export,search,search",3,3,2,14.0
2143,580,2025-09-01,10,"api,notifications,api,integrations",4,1,0,96.0
2144,580,2024-08-01,32,"dashboard",1,0,0,171.0
2145,580,2025-09-25,22,"dashboard,search,search,export,reports",5,5,1,110.0
2146,581,2025-10-02,48,"analytics,notifications,search,dashboard",4,2,2,96.0
2147,581,2025-09-26,1,"collaboration,search,integrations,api",4,2,0,64.0
2148,581,2025-08-24,46,"api",1,1,0,118.0
2149,582,2025-11-14,5,"collaboration,collaboration,reports,collaboration,notifications",5,0,0,88.0
2150,582,2025-11-19,41,"dashboard,search,api,export",4,1,0,124.0
2151,582,2025-11-04,40,"search,automation,analytics,api",4,1,0,19.0
2152,582,2025-09-02,29,"export,dashboard,export,automation,automation",5,0,0,74.0
2153,582,2025-09-21,26,"dashboard,reports,collaboration,dashboard,export,analytics,reports",7,3,0,175.0
2154,582,2025-10-29,44,"collaboration,reports,export,dashboard",4,4,2,128.0
2155,583,2025-02-22,12,"reports,reports,integrations,automation",4,0,0,130.0
2156,583,2024-12-01,32,"api,notifications",2,1,0,127.0
2157,583,2025-01-23,31,"collaboration,dashboard,reports,integrations,api,search",6,4,0,112.0
2158,583,2025-03-19,34,"analytics,notifications,export,integrations,analytics",5,3,0,12.0
2159,584,2024-04-01,3,"automation,integrations,search,analytics,api,reports",6,0,0,77.0
2160,584,2025-03-31,8,"notifications,reports,api",3,5,1,28.0
2161,584,2024-08-17,31,"export,analytics",2,4,3,120.0
2162,584,2024-07-18,16,"search,notifications,api,export,automation,reports",6,5,5,163.0
2163,584,2024-09-19,36,"notifications",1,1,1,57.0
2164,585,2024-11-18,24,"search,automation,export,reports,reports,collaboration",6,3,2,178.0
2165,585,2024-05-19,1,"integrations,analytics,analytics,collaboration,search,integrations",6,1,0,115.0
2166,585,2024-02-15,6,"dashboard,integrations,notifications,integrations,export,search",6,3,1,21.0
2167,585,2025-11-14,49,"automation,search,reports,integrations,notifications",5,1,0,135.0
2168,585,2024-01-17,15,"integrations,analytics,analytics",3,5,1,69.0
2169,585,2024-02-26,1,"automation",1,2,1,145.0
2170,586,2025-06-27,32,"search,collaboration,export",3,1,1,99.0
2171,586,2024-09-23,41,"reports,api,integrations,export,export,reports",6,3,2,68.0
2172,586,2024-12-21,26,"api,integrations,collaboration,dashboard",4,0,0,112.0
2173,586,2025-06-12,5,"automation,dashboard,reports,integrations",4,5,3,65.0
2174,586,2025-11-21,40,"integrations,search,automation",3,1,0,158.0
2175,587,2025-10-15,38,"dashboard,collaboration",2,1,0,115.0
2176,587,2025-11-17,12,"analytics,export,automation",3,4,1,133.0
2177,588,2025-07-10,4,"notifications,api,automation",3,0,0,15.0
2178,588,2025-07-09,0,"notifications,collaboration,reports,analytics,collaboration,automation",6,0,0,30.0
2179,588,2025-09-23,2,"automation",1,3,3,13.0
2180,589,2025-11-14,36,"reports,notifications",2,2,0,104.0
2181,589,2023-12-08,2,"reports,api,notifications",3,5,3,60.0
2182,589,2024-12-30,23,"notifications,reports,export,analytics,automation,notifications",6,0,0,73.0
2183,589,2024-04-24,6,"reports,search,api,reports,dashboard,dashboard,search",7,0,0,61.0
2184,589,2025-01-28,4,"reports,search,reports,reports,collaboration,integrations",6,4,3,147.0
